,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
314036,22/7/2007,19:20:00,5.750,0.396,230.000,25.000,72.000,0.000,16.0
314037,22/7/2007,19:21:00,5.620,0.386,229.150,24.600,70.000,0.000,16.0
314189,22/7/2007,21:53:00,5.386,0.080,232.430,23.200,1.000,30.000,17.0
314207,22/7/2007,22:11:00,5.028,0.208,230.400,21.800,36.000,16.000,16.0
314208,22/7/2007,22:12:00,5.948,0.220,229.520,25.800,36.000,33.000,16.0
314210,22/7/2007,22:14:00,5.558,0.206,229.520,24.200,36.000,28.000,16.0
315077,23/7/2007,12:41:00,5.090,0.514,228.510,22.600,35.000,19.000,0.0
315078,23/7/2007,12:42:00,5.518,0.512,227.410,24.400,34.000,29.000,0.0
319813,26/7/2007,19:37:00,5.292,0.210,230.190,23.000,0.000,60.000,17.0
319814,26/7/2007,19:38:00,5.284,0.226,230.470,23.000,0.000,63.000,16.0
319816,26/7/2007,19:40:00,5.476,0.216,230.960,23.800,0.000,66.000,17.0
322262,28/7/2007,12:26:00,5.010,0.294,229.290,21.800,0.000,69.000,0.0
322263,28/7/2007,12:27:00,5.032,0.326,229.770,21.800,0.000,68.000,0.0
322338,28/7/2007,13:42:00,5.708,0.064,229.480,24.800,1.000,69.000,16.0
322339,28/7/2007,13:43:00,5.682,0.046,229.170,24.800,2.000,68.000,16.0
322340,28/7/2007,13:44:00,5.682,0.062,229.010,24.800,1.000,68.000,16.0
322341,28/7/2007,13:45:00,5.678,0.048,228.700,24.800,1.000,68.000,16.0
322342,28/7/2007,13:46:00,5.680,0.058,228.650,24.800,1.000,68.000,16.0
322343,28/7/2007,13:47:00,5.656,0.000,228.390,24.600,1.000,68.000,16.0
322351,28/7/2007,13:55:00,5.402,0.052,229.440,23.600,35.000,28.000,17.0
322352,28/7/2007,13:56:00,5.802,0.168,228.490,25.400,36.000,35.000,16.0
322353,28/7/2007,13:57:00,5.784,0.184,228.600,25.200,35.000,34.000,16.0
322354,28/7/2007,13:58:00,5.720,0.130,229.020,24.800,35.000,34.000,16.0
322355,28/7/2007,13:59:00,5.686,0.090,229.350,24.800,35.000,35.000,16.0
322357,28/7/2007,14:01:00,5.324,0.082,230.190,23.200,35.000,26.000,16.0
322358,28/7/2007,14:02:00,5.742,0.092,229.860,25.000,36.000,35.000,17.0
322360,28/7/2007,14:04:00,5.042,0.118,230.280,22.200,29.000,32.000,16.0
322668,28/7/2007,19:12:00,5.036,0.950,230.030,22.400,0.000,34.000,0.0
322670,28/7/2007,19:14:00,5.086,0.940,229.860,22.600,0.000,34.000,0.0
334996,6/8/2007,08:40:00,5.146,0.000,229.310,22.400,48.000,0.000,17.0
334997,6/8/2007,08:41:00,5.134,0.000,229.380,22.200,48.000,0.000,16.0
337993,8/8/2007,10:37:00,5.182,0.000,228.980,22.800,35.000,26.000,16.0
337994,8/8/2007,10:38:00,5.646,0.000,228.810,24.600,35.000,34.000,16.0
337995,8/8/2007,10:39:00,5.176,0.000,229.260,22.800,36.000,25.000,16.0
337996,8/8/2007,10:40:00,5.702,0.092,228.630,24.800,35.000,34.000,16.0
337997,8/8/2007,10:41:00,5.222,0.122,229.100,23.000,35.000,28.000,16.0
337998,8/8/2007,10:42:00,5.688,0.108,228.640,24.800,35.000,31.000,16.0
338009,8/8/2007,10:53:00,5.516,0.218,227.200,24.200,35.000,33.000,16.0
338017,8/8/2007,11:01:00,5.628,0.202,227.100,24.800,34.000,38.000,16.0
338018,8/8/2007,11:02:00,5.586,0.180,226.950,24.600,35.000,38.000,16.0
338019,8/8/2007,11:03:00,5.684,0.202,227.080,25.000,34.000,38.000,16.0
338020,8/8/2007,11:04:00,5.142,0.184,227.710,22.800,30.000,38.000,16.0
339440,9/8/2007,10:44:00,5.562,0.178,227.540,25.000,0.000,60.000,16.0
339441,9/8/2007,10:45:00,6.332,0.186,226.640,28.000,0.000,67.000,16.0
339442,9/8/2007,10:46:00,5.058,0.184,228.680,22.400,0.000,60.000,16.0
339443,9/8/2007,10:47:00,5.814,0.128,227.830,25.600,0.000,67.000,16.0
339444,9/8/2007,10:48:00,5.578,0.000,228.230,24.600,0.000,60.000,16.0
339445,9/8/2007,10:49:00,6.012,0.000,227.630,26.400,0.000,68.000,15.0
339446,9/8/2007,10:50:00,5.358,0.000,227.960,23.600,0.000,59.000,16.0
339447,9/8/2007,10:51:00,5.592,0.000,227.360,24.600,0.000,67.000,16.0
340765,10/8/2007,08:49:00,5.572,0.084,227.190,24.600,21.000,35.000,16.0
340766,10/8/2007,08:50:00,5.402,0.102,227.780,23.600,32.000,35.000,16.0
340767,10/8/2007,08:51:00,5.468,0.178,226.780,24.000,32.000,34.000,16.0
340768,10/8/2007,08:52:00,5.258,0.180,227.210,23.000,32.000,35.000,16.0
340833,10/8/2007,09:57:00,5.044,0.096,229.800,22.000,0.000,62.000,16.0
340835,10/8/2007,09:59:00,5.316,0.208,228.860,23.400,0.000,65.000,16.0
340837,10/8/2007,10:01:00,5.140,0.210,228.910,22.400,0.000,66.000,16.0
340839,10/8/2007,10:03:00,5.134,0.208,228.800,22.400,0.000,66.000,16.0
340841,10/8/2007,10:05:00,5.108,0.206,228.650,22.400,0.000,66.000,16.0
342383,11/8/2007,11:47:00,5.450,0.000,229.780,23.800,36.000,31.000,17.0
342384,11/8/2007,11:48:00,5.602,0.000,230.120,24.200,35.000,36.000,16.0
343686,12/8/2007,09:30:00,5.782,0.100,228.110,25.800,47.000,0.000,16.0
344509,12/8/2007,23:13:00,5.026,0.086,230.800,21.800,29.000,0.000,16.0
344510,12/8/2007,23:14:00,5.234,0.082,230.200,22.600,36.000,0.000,16.0
344511,12/8/2007,23:15:00,5.360,0.086,230.180,23.200,35.000,0.000,16.0
344512,12/8/2007,23:16:00,5.372,0.078,229.410,23.400,36.000,0.000,17.0
344513,12/8/2007,23:17:00,5.426,0.116,229.770,23.600,35.000,0.000,16.0
344514,12/8/2007,23:18:00,5.604,0.194,229.390,24.400,36.000,0.000,16.0
344515,12/8/2007,23:19:00,5.636,0.194,229.420,24.400,35.000,0.000,16.0
344516,12/8/2007,23:20:00,5.680,0.240,229.270,24.800,35.000,2.000,16.0
344517,12/8/2007,23:21:00,6.948,0.226,227.670,30.400,35.000,34.000,16.0
344518,12/8/2007,23:22:00,6.122,0.242,228.440,27.600,25.000,26.000,16.0
344519,12/8/2007,23:23:00,5.556,0.238,229.250,24.200,1.000,33.000,16.0
344522,12/8/2007,23:26:00,5.264,0.262,229.730,22.800,1.000,34.000,16.0
344523,12/8/2007,23:27:00,6.432,0.232,227.900,28.600,27.000,25.000,16.0
344524,12/8/2007,23:28:00,7.140,0.234,226.720,31.400,35.000,33.000,16.0
344525,12/8/2007,23:29:00,5.306,0.254,228.890,23.600,14.000,26.000,16.0
344526,12/8/2007,23:30:00,5.342,0.274,229.010,23.200,0.000,34.000,16.0
344527,12/8/2007,23:31:00,5.498,0.248,228.850,24.000,1.000,34.000,16.0
344528,12/8/2007,23:32:00,7.288,0.230,226.820,32.200,28.000,33.000,16.0
344529,12/8/2007,23:33:00,7.548,0.218,226.460,33.200,35.000,33.000,16.0
344530,12/8/2007,23:34:00,7.496,0.228,226.660,33.000,34.000,33.000,15.0
344531,12/8/2007,23:35:00,7.274,0.220,226.700,32.000,34.000,33.000,16.0
344532,12/8/2007,23:36:00,7.218,0.128,227.010,31.800,35.000,33.000,16.0
344533,12/8/2007,23:37:00,7.228,0.108,227.460,31.600,34.000,33.000,16.0
344534,12/8/2007,23:38:00,7.244,0.120,227.680,31.800,35.000,34.000,16.0
344535,12/8/2007,23:39:00,5.364,0.136,230.130,23.200,5.000,34.000,16.0
344536,12/8/2007,23:40:00,5.280,0.152,230.020,22.800,0.000,34.000,16.0
344537,12/8/2007,23:41:00,5.410,0.122,229.400,23.600,0.000,33.000,16.0
344538,12/8/2007,23:42:00,5.524,0.126,229.160,24.000,1.000,34.000,16.0
344539,12/8/2007,23:43:00,5.458,0.000,229.420,23.800,0.000,34.000,17.0
344540,12/8/2007,23:44:00,5.490,0.000,230.050,23.800,0.000,34.000,16.0
346617,14/8/2007,10:21:00,5.266,0.000,230.410,23.000,36.000,27.000,16.0
346618,14/8/2007,10:22:00,5.534,0.000,230.310,24.000,36.000,36.000,17.0
346622,14/8/2007,10:26:00,5.468,0.000,230.230,23.600,36.000,35.000,17.0
346623,14/8/2007,10:27:00,5.450,0.000,229.620,23.600,35.000,36.000,16.0
346624,14/8/2007,10:28:00,5.438,0.000,229.690,23.600,35.000,35.000,16.0
346625,14/8/2007,10:29:00,5.456,0.000,229.990,23.600,36.000,36.000,16.0
348065,15/8/2007,10:29:00,5.404,0.214,232.580,23.400,33.000,0.000,17.0
348066,15/8/2007,10:30:00,6.462,0.432,231.390,28.000,33.000,0.000,16.0
348067,15/8/2007,10:31:00,6.372,0.434,231.620,27.600,34.000,0.000,17.0
348068,15/8/2007,10:32:00,6.508,0.552,232.560,28.000,33.000,0.000,16.0
348069,15/8/2007,10:33:00,5.264,0.354,234.440,23.200,30.000,0.000,17.0
350758,17/8/2007,07:22:00,5.120,0.116,234.210,22.000,36.000,0.000,17.0
350759,17/8/2007,07:23:00,5.142,0.072,234.330,21.800,43.000,0.000,17.0
354150,19/8/2007,15:54:00,5.410,0.110,234.260,23.200,1.000,66.000,17.0
354151,19/8/2007,15:55:00,5.202,0.096,234.940,22.400,1.000,63.000,17.0
354152,19/8/2007,15:56:00,5.574,0.112,234.570,23.600,1.000,71.000,17.0
354153,19/8/2007,15:57:00,5.066,0.092,234.890,21.800,1.000,63.000,17.0
354154,19/8/2007,15:58:00,5.568,0.112,234.580,23.600,2.000,72.000,17.0
354169,19/8/2007,16:13:00,5.004,0.458,235.110,21.400,2.000,36.000,17.0
354172,19/8/2007,16:16:00,5.160,0.562,235.070,22.000,1.000,36.000,17.0
354203,19/8/2007,16:47:00,5.372,0.000,234.910,23.200,37.000,46.000,0.0
354204,19/8/2007,16:48:00,6.192,0.000,234.140,26.600,36.000,67.000,0.0
354205,19/8/2007,16:49:00,6.568,0.000,234.100,28.000,37.000,68.000,0.0
354206,19/8/2007,16:50:00,6.600,0.000,233.580,28.200,36.000,71.000,0.0
354207,19/8/2007,16:51:00,6.584,0.000,233.460,28.200,36.000,71.000,0.0
354208,19/8/2007,16:52:00,6.572,0.000,233.020,28.200,36.000,71.000,0.0
354209,19/8/2007,16:53:00,6.582,0.000,233.060,28.200,37.000,71.000,0.0
354210,19/8/2007,16:54:00,6.610,0.000,233.490,28.200,36.000,72.000,0.0
354211,19/8/2007,16:55:00,6.630,0.000,234.050,28.200,36.000,72.000,0.0
354212,19/8/2007,16:56:00,5.766,0.000,235.280,24.800,37.000,60.000,0.0
354213,19/8/2007,16:57:00,5.196,0.000,235.750,22.400,37.000,45.000,0.0
354214,19/8/2007,16:58:00,5.674,0.000,235.060,24.400,36.000,58.000,0.0
354221,19/8/2007,17:05:00,5.178,0.158,235.950,21.800,0.000,37.000,0.0
354222,19/8/2007,17:06:00,5.038,0.186,236.150,21.400,0.000,37.000,0.0
354307,19/8/2007,18:31:00,5.234,0.000,234.650,22.400,0.000,67.000,17.0
354309,19/8/2007,18:33:00,5.084,0.000,234.870,21.600,0.000,65.000,17.0
354430,19/8/2007,20:34:00,5.190,0.412,233.320,22.400,0.000,35.000,17.0
355096,20/8/2007,07:40:00,5.084,0.064,235.750,21.400,0.000,0.000,18.0
358686,22/8/2007,19:30:00,5.066,0.372,236.660,21.400,38.000,0.000,18.0
358687,22/8/2007,19:31:00,5.332,0.370,236.600,22.600,38.000,0.000,17.0
358688,22/8/2007,19:32:00,5.312,0.372,236.310,22.400,38.000,0.000,17.0
358689,22/8/2007,19:33:00,5.086,0.380,236.770,21.600,38.000,0.000,17.0
358690,22/8/2007,19:34:00,5.018,0.380,236.670,21.200,39.000,0.000,17.0
359775,23/8/2007,13:39:00,5.170,0.466,237.060,22.000,38.000,0.000,17.0
359776,23/8/2007,13:40:00,5.122,0.440,237.600,21.600,38.000,0.000,18.0
361642,24/8/2007,20:46:00,6.444,0.510,234.340,27.800,26.000,38.000,17.0
361643,24/8/2007,20:47:00,6.806,0.522,234.420,29.000,38.000,38.000,17.0
361644,24/8/2007,20:48:00,7.982,0.718,232.920,34.600,37.000,38.000,16.0
361645,24/8/2007,20:49:00,8.366,0.724,232.790,36.000,36.000,38.000,17.0
361646,24/8/2007,20:50:00,8.642,0.676,232.530,37.200,37.000,38.000,16.0
361647,24/8/2007,20:51:00,8.694,0.654,232.810,37.400,37.000,37.000,17.0
361648,24/8/2007,20:52:00,6.982,0.700,235.580,29.800,38.000,10.000,17.0
361739,24/8/2007,22:23:00,5.590,0.056,237.860,23.400,0.000,0.000,0.0
361816,24/8/2007,23:40:00,5.324,0.150,235.570,22.600,0.000,36.000,17.0
361817,24/8/2007,23:41:00,5.052,0.148,235.800,21.800,0.000,27.000,17.0
361818,24/8/2007,23:42:00,5.344,0.164,235.600,22.600,0.000,36.000,17.0
361820,24/8/2007,23:44:00,5.124,0.242,236.630,21.600,0.000,37.000,17.0
361821,24/8/2007,23:45:00,5.122,0.284,236.650,21.600,0.000,37.000,17.0
361822,24/8/2007,23:46:00,5.190,0.388,236.080,22.000,0.000,38.000,17.0
361823,24/8/2007,23:47:00,5.252,0.414,235.980,22.200,1.000,37.000,17.0
361824,24/8/2007,23:48:00,5.244,0.414,235.880,22.200,1.000,37.000,17.0
361825,24/8/2007,23:49:00,5.234,0.394,236.040,22.200,2.000,37.000,17.0
361826,24/8/2007,23:50:00,5.252,0.408,236.180,22.200,1.000,38.000,17.0
361827,24/8/2007,23:51:00,5.244,0.394,236.400,22.200,1.000,37.000,17.0
361828,24/8/2007,23:52:00,5.356,0.406,236.080,22.600,1.000,37.000,18.0
361829,24/8/2007,23:53:00,5.622,0.384,236.050,23.800,1.000,37.000,17.0
361830,24/8/2007,23:54:00,5.696,0.386,235.770,24.200,2.000,37.000,17.0
361831,24/8/2007,23:55:00,5.540,0.374,236.120,23.400,1.000,37.000,17.0
361832,24/8/2007,23:56:00,5.436,0.462,236.160,23.000,1.000,38.000,17.0
361833,24/8/2007,23:57:00,5.676,0.588,235.490,24.200,1.000,36.000,17.0
361844,25/8/2007,00:08:00,6.498,0.294,235.440,27.600,31.000,37.000,17.0
361845,25/8/2007,00:09:00,6.746,0.270,235.370,28.600,37.000,37.000,17.0
361846,25/8/2007,00:10:00,6.796,0.288,235.430,28.800,37.000,36.000,17.0
361847,25/8/2007,00:11:00,5.954,0.280,236.340,25.200,37.000,23.000,17.0
361848,25/8/2007,00:12:00,6.406,0.290,235.430,27.200,37.000,28.000,17.0
361849,25/8/2007,00:13:00,6.664,0.268,235.060,28.200,37.000,37.000,17.0
361850,25/8/2007,00:14:00,6.756,0.276,235.020,28.600,37.000,37.000,16.0
361851,25/8/2007,00:15:00,5.696,0.176,236.050,24.200,37.000,22.000,18.0
361852,25/8/2007,00:16:00,6.294,0.238,235.610,26.800,37.000,29.000,17.0
361853,25/8/2007,00:17:00,6.704,0.296,235.310,28.400,37.000,36.000,17.0
361854,25/8/2007,00:18:00,5.028,0.334,236.970,22.000,16.000,30.000,17.0
362420,25/8/2007,09:44:00,5.042,0.182,233.040,21.800,0.000,2.000,17.0
362790,25/8/2007,15:54:00,5.930,0.258,231.780,25.600,78.000,1.000,16.0
364046,26/8/2007,12:50:00,5.394,0.666,235.190,23.000,37.000,0.000,17.0
364047,26/8/2007,12:51:00,5.364,0.634,235.370,23.000,38.000,0.000,17.0
364048,26/8/2007,12:52:00,5.314,0.594,234.870,22.800,38.000,0.000,16.0
364049,26/8/2007,12:53:00,5.268,0.562,234.240,22.600,37.000,0.000,17.0
364050,26/8/2007,12:54:00,5.252,0.548,234.510,22.400,37.000,0.000,17.0
364051,26/8/2007,12:55:00,5.224,0.532,234.280,22.400,38.000,0.000,17.0
364131,26/8/2007,14:15:00,5.148,0.220,236.480,22.600,1.000,59.000,11.0
364132,26/8/2007,14:16:00,5.588,0.206,236.010,24.000,2.000,65.000,18.0
364133,26/8/2007,14:17:00,6.090,0.216,235.960,25.800,1.000,73.000,17.0
364134,26/8/2007,14:18:00,6.082,0.220,236.160,25.600,1.000,74.000,17.0
364135,26/8/2007,14:19:00,6.108,0.248,235.830,25.800,1.000,73.000,18.0
364136,26/8/2007,14:20:00,6.184,0.216,236.240,26.200,1.000,74.000,17.0
364137,26/8/2007,14:21:00,6.642,0.212,235.150,28.400,6.000,73.000,17.0
364138,26/8/2007,14:22:00,8.166,0.182,233.160,35.000,37.000,72.000,17.0
364139,26/8/2007,14:23:00,7.376,0.200,234.140,31.800,37.000,62.000,16.0
364140,26/8/2007,14:24:00,6.126,0.200,235.130,26.000,37.000,38.000,17.0
364141,26/8/2007,14:25:00,6.532,0.206,234.750,28.000,37.000,41.000,17.0
364142,26/8/2007,14:26:00,6.252,0.236,234.550,26.800,36.000,43.000,17.0
364143,26/8/2007,14:27:00,6.106,0.258,235.340,25.800,37.000,37.000,17.0
364144,26/8/2007,14:28:00,6.068,0.224,234.700,25.800,37.000,37.000,17.0
364145,26/8/2007,14:29:00,5.672,0.226,235.670,24.200,37.000,32.000,17.0
364146,26/8/2007,14:30:00,5.308,0.216,236.300,22.600,37.000,22.000,17.0
364147,26/8/2007,14:31:00,7.150,0.316,233.710,30.600,37.000,37.000,17.0
364148,26/8/2007,14:32:00,6.442,0.482,234.310,29.000,15.000,38.000,17.0
364161,26/8/2007,14:45:00,5.078,0.566,236.070,21.800,1.000,41.000,17.0
366125,27/8/2007,23:29:00,5.194,0.272,239.960,21.600,38.000,0.000,0.0
366126,27/8/2007,23:30:00,5.070,0.136,240.400,21.000,39.000,0.000,0.0
366128,27/8/2007,23:32:00,5.022,0.064,239.920,20.800,39.000,0.000,0.0
366129,27/8/2007,23:33:00,5.044,0.064,239.890,21.000,38.000,0.000,0.0
366130,27/8/2007,23:34:00,5.118,0.154,239.640,21.200,38.000,0.000,0.0
366131,27/8/2007,23:35:00,5.120,0.196,239.780,21.200,38.000,0.000,0.0
366132,27/8/2007,23:36:00,5.158,0.194,239.730,21.400,38.000,0.000,0.0
370160,30/8/2007,18:44:00,5.012,0.346,236.120,21.200,38.000,38.000,0.0
370161,30/8/2007,18:45:00,5.018,0.338,236.260,21.200,38.000,37.000,0.0
370888,31/8/2007,06:52:00,5.116,0.054,235.080,21.800,0.000,0.000,18.0
370890,31/8/2007,06:54:00,5.164,0.114,235.260,22.000,0.000,0.000,18.0
373901,2/9/2007,09:05:00,5.306,0.072,236.550,22.400,0.000,0.000,17.0
374460,2/9/2007,18:24:00,5.090,0.392,232.710,22.400,31.000,1.000,17.0
375213,3/9/2007,06:57:00,5.002,0.000,234.600,21.400,0.000,0.000,0.0
377490,4/9/2007,20:54:00,5.868,0.186,230.830,25.400,36.000,0.000,16.0
377491,4/9/2007,20:55:00,5.198,0.158,231.730,22.600,36.000,1.000,17.0
377493,4/9/2007,20:57:00,5.050,0.000,231.440,21.800,36.000,0.000,17.0
378074,5/9/2007,06:38:00,7.234,0.054,232.080,32.400,0.000,30.000,16.0
378075,5/9/2007,06:39:00,7.980,0.054,231.700,34.400,0.000,36.000,17.0
378076,5/9/2007,06:40:00,7.190,0.076,232.960,30.800,0.000,36.000,17.0
378077,5/9/2007,06:41:00,5.504,0.180,234.340,24.000,0.000,37.000,17.0
378965,5/9/2007,21:29:00,5.104,0.080,233.310,21.800,0.000,37.000,17.0
378966,5/9/2007,21:30:00,5.100,0.082,233.290,21.800,0.000,37.000,17.0
378967,5/9/2007,21:31:00,5.486,0.000,233.630,23.400,0.000,36.000,17.0
378968,5/9/2007,21:32:00,5.240,0.066,234.120,22.400,0.000,37.000,16.0
378969,5/9/2007,21:33:00,5.244,0.000,234.100,22.400,0.000,37.000,17.0
378970,5/9/2007,21:34:00,5.376,0.000,233.770,23.000,0.000,37.000,17.0
378971,5/9/2007,21:35:00,5.456,0.000,233.780,23.200,0.000,38.000,17.0
378972,5/9/2007,21:36:00,5.838,0.000,233.040,25.000,0.000,36.000,16.0
378973,5/9/2007,21:37:00,5.286,0.186,233.040,23.000,0.000,31.000,17.0
379537,6/9/2007,07:01:00,5.206,0.212,233.750,22.200,0.000,1.000,17.0
379538,6/9/2007,07:02:00,5.192,0.132,234.610,22.000,0.000,1.000,17.0
380390,6/9/2007,21:14:00,5.524,0.242,233.000,23.600,0.000,71.000,0.0
380391,6/9/2007,21:15:00,5.322,0.200,233.950,23.000,0.000,63.000,0.0
380392,6/9/2007,21:16:00,5.748,0.142,233.120,24.600,0.000,70.000,0.0
380394,6/9/2007,21:18:00,5.546,0.154,233.130,23.800,0.000,71.000,0.0
380395,6/9/2007,21:19:00,5.120,0.150,234.220,22.200,0.000,64.000,0.0
380396,6/9/2007,21:20:00,5.294,0.162,233.600,22.600,0.000,67.000,0.0
380974,7/9/2007,06:58:00,5.020,0.208,232.980,21.600,0.000,1.000,16.0
381758,7/9/2007,20:02:00,5.656,0.372,234.700,24.200,37.000,0.000,17.0
381759,7/9/2007,20:03:00,5.446,0.380,234.170,23.200,38.000,0.000,17.0
381760,7/9/2007,20:04:00,5.432,0.374,234.360,23.200,37.000,0.000,17.0
381761,7/9/2007,20:05:00,5.414,0.364,234.490,23.000,37.000,0.000,17.0
381832,7/9/2007,21:16:00,5.264,0.370,231.220,22.800,36.000,0.000,16.0
382936,8/9/2007,15:40:00,5.410,0.584,232.560,23.400,38.000,0.000,17.0
382937,8/9/2007,15:41:00,5.204,0.522,232.110,22.600,38.000,0.000,17.0
382944,8/9/2007,15:48:00,5.848,0.280,231.870,25.200,73.000,0.000,16.0
382945,8/9/2007,15:49:00,5.896,0.284,233.030,25.200,73.000,0.000,17.0
382946,8/9/2007,15:50:00,5.880,0.282,232.770,25.200,72.000,0.000,17.0
382947,8/9/2007,15:51:00,5.320,0.288,233.080,23.200,67.000,0.000,16.0
382950,8/9/2007,15:54:00,5.756,0.284,233.190,24.800,67.000,0.000,17.0
382951,8/9/2007,15:55:00,5.876,0.284,233.060,25.200,73.000,0.000,17.0
382952,8/9/2007,15:56:00,5.816,0.284,233.110,25.000,73.000,0.000,16.0
384161,9/9/2007,12:05:00,5.302,0.380,230.000,23.000,33.000,0.000,17.0
384162,9/9/2007,12:06:00,5.152,0.366,230.870,22.400,36.000,0.000,16.0
384163,9/9/2007,12:07:00,5.150,0.356,231.790,22.200,37.000,0.000,16.0
384168,9/9/2007,12:12:00,5.034,0.284,231.480,21.800,37.000,0.000,17.0
384169,9/9/2007,12:13:00,5.022,0.276,231.390,21.600,36.000,0.000,16.0
384299,9/9/2007,14:23:00,5.012,0.100,234.450,21.800,0.000,57.000,17.0
384301,9/9/2007,14:25:00,5.346,0.092,233.930,23.000,0.000,65.000,16.0
384302,9/9/2007,14:26:00,5.690,0.106,233.520,24.200,0.000,71.000,17.0
384303,9/9/2007,14:27:00,5.672,0.090,233.390,24.200,0.000,71.000,17.0
384304,9/9/2007,14:28:00,5.666,0.106,233.150,24.200,0.000,70.000,16.0
384305,9/9/2007,14:29:00,5.656,0.088,233.240,24.200,0.000,71.000,17.0
384307,9/9/2007,14:31:00,5.020,0.098,235.360,21.800,0.000,57.000,17.0
384567,9/9/2007,18:51:00,5.044,0.520,233.920,21.800,0.000,35.000,17.0
384568,9/9/2007,18:52:00,5.056,0.530,234.640,21.800,0.000,35.000,17.0
384591,9/9/2007,19:15:00,5.410,0.456,233.600,23.400,0.000,35.000,17.0
384594,9/9/2007,19:18:00,5.070,0.308,232.880,21.800,0.000,35.000,17.0
384685,9/9/2007,20:49:00,5.052,0.506,231.930,22.000,0.000,3.000,16.0
384686,9/9/2007,20:50:00,5.056,0.504,232.280,22.000,0.000,4.000,17.0
384687,9/9/2007,20:51:00,5.128,0.502,233.350,22.200,0.000,3.000,17.0
386127,10/9/2007,20:51:00,5.840,0.276,234.770,24.800,1.000,1.000,16.0
386128,10/9/2007,20:52:00,6.106,0.290,234.510,26.000,1.000,1.000,17.0
386132,10/9/2007,20:56:00,5.912,0.302,235.930,25.000,37.000,1.000,17.0
386133,10/9/2007,20:57:00,5.924,0.304,236.180,25.000,37.000,1.000,17.0
386134,10/9/2007,20:58:00,5.924,0.306,236.380,25.000,38.000,1.000,17.0
386135,10/9/2007,20:59:00,5.898,0.300,235.650,25.000,37.000,2.000,17.0
386136,10/9/2007,21:00:00,5.902,0.300,235.900,25.000,36.000,1.000,17.0
386137,10/9/2007,21:01:00,5.890,0.254,236.280,24.800,38.000,1.000,17.0
386138,10/9/2007,21:02:00,5.858,0.204,236.170,24.800,37.000,1.000,17.0
386139,10/9/2007,21:03:00,5.544,0.200,236.740,23.400,37.000,1.000,17.0
386140,10/9/2007,21:04:00,5.230,0.200,237.600,22.000,37.000,1.000,18.0
386141,10/9/2007,21:05:00,5.196,0.194,236.550,22.000,37.000,1.000,17.0
386142,10/9/2007,21:06:00,5.376,0.204,235.710,22.800,37.000,2.000,17.0
386143,10/9/2007,21:07:00,5.342,0.208,236.010,22.800,37.000,1.000,17.0
389075,12/9/2007,21:59:00,5.590,0.268,234.750,24.200,0.000,62.000,17.0
389076,12/9/2007,22:00:00,6.180,0.252,234.070,26.400,0.000,70.000,17.0
389077,12/9/2007,22:01:00,5.794,0.268,234.590,24.800,0.000,68.000,16.0
389078,12/9/2007,22:02:00,6.090,0.250,234.380,26.000,0.000,68.000,17.0
389079,12/9/2007,22:03:00,6.156,0.266,233.680,26.200,0.000,72.000,17.0
389080,12/9/2007,22:04:00,6.066,0.252,234.050,25.800,0.000,72.000,17.0
390467,13/9/2007,21:11:00,5.812,0.230,234.830,25.200,24.000,27.000,17.0
390468,13/9/2007,21:12:00,6.748,0.106,234.040,28.800,37.000,35.000,16.0
390469,13/9/2007,21:13:00,6.234,0.114,234.690,26.800,37.000,27.000,17.0
390470,13/9/2007,21:14:00,6.720,0.098,234.470,28.600,37.000,35.000,17.0
390471,13/9/2007,21:15:00,6.752,0.120,234.990,28.600,37.000,36.000,17.0
390472,13/9/2007,21:16:00,6.614,0.090,232.510,28.400,36.000,34.000,17.0
390473,13/9/2007,21:17:00,6.334,0.112,232.990,27.200,36.000,35.000,13.0
390474,13/9/2007,21:18:00,5.662,0.100,233.830,24.200,37.000,35.000,0.0
390475,13/9/2007,21:19:00,5.642,0.116,233.180,24.200,36.000,35.000,0.0
390476,13/9/2007,21:20:00,5.640,0.098,233.330,24.200,36.000,35.000,0.0
390477,13/9/2007,21:21:00,5.646,0.116,233.320,24.200,37.000,34.000,0.0
390478,13/9/2007,21:22:00,5.634,0.098,233.320,24.000,36.000,35.000,0.0
390484,13/9/2007,21:28:00,5.406,0.000,233.800,23.200,30.000,35.000,0.0
390487,13/9/2007,21:31:00,5.492,0.000,234.150,23.400,37.000,35.000,0.0
390496,13/9/2007,21:40:00,6.092,0.068,232.090,26.200,1.000,31.000,0.0
391060,14/9/2007,07:04:00,5.246,0.110,233.390,22.400,0.000,0.000,17.0
391061,14/9/2007,07:05:00,5.114,0.114,233.540,21.800,0.000,0.000,17.0
392482,15/9/2007,06:46:00,5.452,0.194,233.090,23.400,0.000,1.000,17.0
392483,15/9/2007,06:47:00,5.446,0.194,233.190,23.200,0.000,2.000,16.0
394632,16/9/2007,18:36:00,5.128,0.274,230.730,22.800,36.000,19.000,0.0
394633,16/9/2007,18:37:00,5.728,0.236,229.740,25.000,36.000,36.000,0.0
394634,16/9/2007,18:38:00,5.972,0.254,229.920,26.000,36.000,37.000,0.0
394635,16/9/2007,18:39:00,6.040,0.370,229.610,26.400,36.000,36.000,0.0
394636,16/9/2007,18:40:00,5.460,0.384,231.020,23.800,36.000,37.000,0.0
